INDICATOR	Indicator	LOCATION	Country	TIME	Time	Value	Flag Codes	Flags
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	EST	Estonia	2002	2002	49155.91017		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	EST	Estonia	2003	2003	53857.28019		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	EST	Estonia	2004	2004	56084.41693		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	EST	Estonia	2005	2005	61254.29144		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	EST	Estonia	2006	2006	76728.12941		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	EST	Estonia	2007	2007	72614.3234		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	EST	Estonia	2008	2008	84365.54076		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	EST	Estonia	2009	2009	81616.37004		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	EST	Estonia	2010	2010	94317.25766		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	EST	Estonia	2011	2011	104318.7579		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	EST	Estonia	2012	2012	111122.2541		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	EST	Estonia	2013	2013	116743.751		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	EST	Estonia	2014	2014	112929.9647		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ETH	Ethiopia	2010	2010	40004.49592		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ETH	Ethiopia	2013	2013	82636.61393		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	GHA	Ghana	2007	2007	35237.35534		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	GHA	Ghana	2010	2010	42235.85087		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	GTM	Guatemala	2005	2005	4187.73889		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	GTM	Guatemala	2006	2006	10155.73333		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	GTM	Guatemala	2007	2007	8196.61564		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	GTM	Guatemala	2008	2008	7632.48027		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	GTM	Guatemala	2009	2009	2650.35265		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	GTM	Guatemala	2010	2010	3229.69675		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	GTM	Guatemala	2011	2011	3658.73552		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	GTM	Guatemala	2012	2012	2709.28481		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISR	Israel	1998	1998	876001.9716		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISR	Israel	1999	1999	968064.3104		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISR	Israel	2000	2000	1007529.867		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISR	Israel	2001	2001	1066690.405		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISR	Israel	2002	2002	1084921.956		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISR	Israel	2003	2003	1097071.998		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISR	Israel	2004	2004	1069813.341		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISR	Israel	2005	2005	1114373.206		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISR	Israel	2006	2006	1201355.583		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISR	Israel	2007	2007	1243822.481		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISR	Israel	2008	2008	1231382.647		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISR	Israel	2009	2009	1055664.168		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISR	Israel	2010	2010	1087535.903		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISR	Israel	2011	2011	1119165.915		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISR	Israel	2012	2012	1176512.612		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ISR	Israel	2013	2013	1218318.132		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LVA	Latvia	2000	2000	26927.38878		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LVA	Latvia	2001	2001	28063.44163		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LVA	Latvia	2002	2002	29465.67397		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LVA	Latvia	2003	2003	29833.00532		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LVA	Latvia	2004	2004	32919.18575		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LVA	Latvia	2005	2005	33062.53217		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LVA	Latvia	2006	2006	38383.73965		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LVA	Latvia	2007	2007	50135.19031		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LVA	Latvia	2008	2008	69169.2263		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LVA	Latvia	2009	2009	39749.88797		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LVA	Latvia	2010	2010	58165.14073		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LVA	Latvia	2011	2011	65967.04058		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LVA	Latvia	2012	2012	72013.72938		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LVA	Latvia	2013	2013	51415.54015		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LVA	Latvia	2014	2014	71343.93858		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LTU	Lithuania	1996	1996	54338.68087		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LTU	Lithuania	1997	1997	66821.43863		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LTU	Lithuania	1998	1998	82583.05079		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LTU	Lithuania	1999	1999	90044.89637		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LTU	Lithuania	2000	2000	81645.63424		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LTU	Lithuania	2001	2001	83799.48271		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LTU	Lithuania	2002	2002	102178.6072		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LTU	Lithuania	2003	2003	98921.84497		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LTU	Lithuania	2004	2004	120307.7763		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LTU	Lithuania	2005	2005	125056.636		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LTU	Lithuania	2006	2006	132554.6893		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LTU	Lithuania	2007	2007	142251.9776		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LTU	Lithuania	2008	2008	157255.764		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LTU	Lithuania	2009	2009	145887.6772		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LTU	Lithuania	2010	2010	134618.7682		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LTU	Lithuania	2011	2011	187048.6746		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LTU	Lithuania	2012	2012	159977.0215		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LTU	Lithuania	2013	2013	171274.5802		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	LTU	Lithuania	2014	2014	170918.0179		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MDG	Madagascar	2005	2005	25008.65097	¢Ô	UIS Estimation
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MDG	Madagascar	2006	2006	20965.25188	¢Ô	UIS Estimation
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MDG	Madagascar	2007	2007	21837.46798	¢Ô	UIS Estimation
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MDG	Madagascar	2008	2008	24101.28806		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MDG	Madagascar	2009	2009	25031.21278		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MDG	Madagascar	2010	2010	12606.37908		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MDG	Madagascar	2011	2011	12226.1011		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MNG	Mongolia	2007	2007	11634.27962		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MNG	Mongolia	2008	2008	22976.00732		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MNG	Mongolia	2009	2009	20543.69861		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MNG	Mongolia	2010	2010	14588.20431		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MNG	Mongolia	2011	2011	14056.26277		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MNG	Mongolia	2013	2013	15915.10183		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MNG	Mongolia	2014	2014	17693.86799		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	MNG	Mongolia	2015	2015	21922.07385		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PAN	Panama	1996	1996	37105.96464		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PAN	Panama	1997	1997	37106.23376		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PAN	Panama	1998	1998	34246.11544		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PAN	Panama	1999	1999	21168.50177		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PAN	Panama	2000	2000	20139.95361		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PAN	Panama	2001	2001	26255.31782		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PAN	Panama	2002	2002	29705.81806		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PAN	Panama	2003	2003	33363.47343		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PAN	Panama	2004	2004	21580.50738		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PAN	Panama	2005	2005	35148.72149		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PAN	Panama	2006	2006	41431.11389		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PAN	Panama	2007	2007	38852.76981		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PAN	Panama	2008	2008	37355.99249		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PAN	Panama	2009	2009	8167.99555		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PAN	Panama	2010	2010	10724.28586		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PAN	Panama	2011	2011	21427.13163		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PAN	Panama	2012	2012	12764.02726		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PAN	Panama	2013	2013	13419.10403		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PRY	Paraguay	2001	2001	3406.69442		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PRY	Paraguay	2002	2002	2906.55781		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PRY	Paraguay	2003	2003	2547.82692		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PRY	Paraguay	2004	2004	2689.53479		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PRY	Paraguay	2008	2008	3249.23067		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PRY	Paraguay	2011	2011	3674.57617		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PRY	Paraguay	2012	2012	4351.042		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PRY	Paraguay	2014	2014	5563.58379		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	PRY	Paraguay	2015	2015	9030.69168		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ROU	Romania	2007	2007	571801.8586		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ROU	Romania	2008	2008	730385.399		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ROU	Romania	2009	2009	471675.0338		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ROU	Romania	2010	2010	464018.2676		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ROU	Romania	2011	2011	517199.287		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ROU	Romania	2012	2012	486635.449		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ROU	Romania	2013	2013	388049.0299		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ROU	Romania	2014	2014	350582.4869		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SGP	Singapore	1996	1996	235107.8795		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SGP	Singapore	1997	1997	297761.7861		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SGP	Singapore	1998	1998	341412.2979		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SGP	Singapore	1999	1999	420799.1823		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SGP	Singapore	2000	2000	396452.953		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SGP	Singapore	2001	2001	569225.4674		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SGP	Singapore	2002	2002	609230.0949		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SGP	Singapore	2003	2003	699048.5		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SGP	Singapore	2004	2004	866882.5967		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SGP	Singapore	2005	2005	1047797.771		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SGP	Singapore	2006	2006	1126090.635		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SGP	Singapore	2007	2007	1134091.839		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SGP	Singapore	2008	2008	1265922.603		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SGP	Singapore	2009	2009	1237257.327		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SGP	Singapore	2010	2010	1352678.587		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SGP	Singapore	2011	2011	1418161.667		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SGP	Singapore	2012	2012	1405709.087		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SGP	Singapore	2013	2013	1544956.341		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SGP	Singapore	2014	2014	1674324.431		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SVN	Slovenia	2001	2001	101055.0986		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SVN	Slovenia	2002	2002	137816.1263		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SVN	Slovenia	2003	2003	64453.37615		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SVN	Slovenia	2004	2004	70114.07303		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SVN	Slovenia	2005	2005	96334.41779		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SVN	Slovenia	2006	2006	90949.8795		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SVN	Slovenia	2007	2007	98417.61378		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SVN	Slovenia	2008	2008	109048.0641		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SVN	Slovenia	2009	2009	130128.5513		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SVN	Slovenia	2010	2010	141559.2554		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SVN	Slovenia	2011	2011	166594.7957		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SVN	Slovenia	2012	2012	175256.8296		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SVN	Slovenia	2013	2013	179051.43		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SVN	Slovenia	2014	2014	224359.7063		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ZAF	South Africa	2001	2001	792586.107		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ZAF	South Africa	2003	2003	782404.3048		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ZAF	South Africa	2004	2004	674668.8453		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ZAF	South Africa	2005	2005	757823.1189		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ZAF	South Africa	2006	2006	827593.1333		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ZAF	South Africa	2007	2007	947106.9717		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ZAF	South Africa	2008	2008	963924.4218		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ZAF	South Africa	2009	2009	1029768.845		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ZAF	South Africa	2010	2010	963326.6422		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ZAF	South Africa	2011	2011	1014538.471		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ZAF	South Africa	2012	2012	1068336.438		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ZAF	South Africa	2013	2013	1014151.117		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	UGA	Uganda	2005	2005	8032.34225		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	UGA	Uganda	2006	2006	16341.16393		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	UGA	Uganda	2007	2007	26744.65897		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	UGA	Uganda	2008	2008	33444.04691		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	UGA	Uganda	2009	2009	53554.82303		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	UGA	Uganda	2010	2010	76640.99077		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SRB	Serbia	2005	2005	81803.41042		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SRB	Serbia	2006	2006	83247.5135		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SRB	Serbia	2007	2007	183048.8986		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SRB	Serbia	2008	2008	213257.3086		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SRB	Serbia	2009	2009	270380.2574		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SRB	Serbia	2010	2010	245603.4036		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SRB	Serbia	2011	2011	227812.0222		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SRB	Serbia	2012	2012	233173.0302		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SRB	Serbia	2013	2013	240146.6611		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SRB	Serbia	2014	2014	229121.6499		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	SRB	Serbia	2015	2015	236512.3847		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	ALB	Albania	2008	2008	9106.46625		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	AZE	Azerbaijan	2007	2007	50944.0621		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	AZE	Azerbaijan	2008	2008	49773.77742		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	AZE	Azerbaijan	2009	2009	104676.3821		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	AZE	Azerbaijan	2010	2010	130639.2618		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	AZE	Azerbaijan	2011	2011	148255.3543		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	AZE	Azerbaijan	2013	2013	149475.1071		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	AZE	Azerbaijan	2014	2014	150866.8617		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	AZE	Azerbaijan	2015	2015	164715.4361		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	BOL	Bolivia (Plurinational State of)	1999	1999	47680.1459		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	BOL	Bolivia (Plurinational State of)	2000	2000	46145.25069		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	BOL	Bolivia (Plurinational State of)	2001	2001	46947.84327		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	BOL	Bolivia (Plurinational State of)	2002	2002	44391.90579		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	BOL	Bolivia (Plurinational State of)	2009	2009	55726.89351		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	CRI	Costa Rica	2006	2006	7105.15141		
EXPPPP_CONST_TA_BARES	GERD - Basic research (in '000 PPP$, constant prices - 2005)	CRI	Costa Rica	2007	2007	7031.88221		
